"id" "lnwg80" "lnwg81" "lnwg82" "lnwg83" "lnwg84" "lnwg85" "lnwg86" "lnwg87" "union80" "union81" "union82" "union83" "union84" "union85" "union86" "union87" "educ" "black" "SEI_80" "SEI_81" "SEI_82" "SEI_83" "SEI_84" "SEI_85" "SEI_86" "SEI_87" "SEI/10_80" "SEI/10_81" "SEI/10_82" "SEI/10_83" "SEI/10_84" "SEI/10_85" "SEI/10_86" "SEI/10_87"
"352" 6559 1,47138166427612 1,40383863449097 1,40290212631226 1,89341080188751 1,99963557720184 2,08643364906311 2,15135931968689 2,11239337921143 0 0 0 0 0 0 0 0 15 0 1,47 21,42 9,2 9,2 1,47 9,2 11,15 1,47 0,147 2,142 0,92 0,92 0,147 0,92 1,115 0,147
"353" 6561 1,79128587245941 2,00500893592834 2,08354592323303 2,18884205818176 2,22616171836853 2,29353523254395 2,28157067298889 2,49485373497009 0 0 0 0 0 0 0 0 15 0 9,2 1,47 9,2 9,2 20,21 20,21 20,21 9,2 0,92 0,147 0,92 0,92 2,021 2,021 2,021 0,92
"354" 6574 1,40187096595764 1,24171316623688 1,21889841556549 1,43772804737091 1,27196621894836 0,821500182151794 1,29263842105865 1,25367248058319 1 1 1 1 1 1 1 1 12 1 11,15 11,15 11,15 11,15 11,15 11,15 11,15 21,42 1,115 1,115 1,115 1,115 1,115 1,115 1,115 2,142
"355" 6648 2,3618004322052 1,96939814090729 2,1179473400116 2,08831548690796 2,52229714393616 1,66293919086456 1,91869604587555 1,50320279598236 1 0 1 1 1 0 0 1 12 1 11,15 21,42 11,15 11,15 21,42 11,15 11,15 11,15 1,115 2,142 1,115 1,115 2,142 1,115 1,115 1,115
"356" 6813 1,34263908863068 1,34707367420197 1,46735978126526 1,43772804737091 1,47490704059601 1,44053936004639 1,56357264518738 1,64976978302002 1 0 0 1 1 1 1 1 12 1 10,39 10,39 10,39 10,39 10,39 10,39 10,39 10,39 1,039 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"357" 6824 1,04183423519135 1,6835458278656 1,46735978126526 1,51777076721191 1,54901504516602 1,82002902030945 1,85125470161438 1,86107897758484 1 1 1 1 1 1 1 1 12 0 1,47 11,15 5,34 11,15 5,34 5,34 11,15 5,34 0,147 1,115 0,534 1,115 0,534 0,534 1,115 0,534
"358" 6888 0,924751400947571 0,989044725894928 0,774212658405304 1,04950475692749 1,52996683120728 1,70880341529846 1,72795653343201 1,70106315612793 0 1 0 0 0 0 0 0 10 0 10,39 10,39 10,39 10,39 10,39 10,39 10,39 10,39 1,039 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"359" 6942 1,31135892868042 1,27654349803925 1,86211323738098 1,75759673118591 1,72007155418396 1,76596176624298 1,92751669883728 1,95205068588257 1 0 0 0 0 0 0 0 10 0 10,39 1,47 1,47 1,47 1,47 20,21 20,21 20,21 1,039 0,147 0,147 0,147 0,147 2,021 2,021 2,021
"360" 6954 1,86055099964142 2,04889678955078 1,99283492565155 1,87444567680359 1,20350253582001 1,61974084377289 2,07439827919006 1,77286636829376 0 0 0 0 0 0 0 0 13 0 11,15 11,15 5,34 11,15 11,15 20,21 20,21 20,21 1,115 1,115 0,534 1,115 1,115 2,021 2,021 2,021
"361" 6955 1,19234931468964 2,24136233329773 2,31162118911743 1,81600213050842 1,53309321403503 1,84689772129059 1,97704350948334 1,76587164402008 1 0 0 1 0 0 0 0 11 0 10,39 10,39 11,15 11,15 21,42 11,15 11,15 9,2 1,039 1,039 1,115 1,115 2,142 1,115 1,115 0,92
"362" 6964 1,37950658798218 1,77933692932129 1,223149061203 1,255406498909 1,54443311691284 1,30109488964081 1,56357264518738 1,80021619796753 1 0 0 0 0 0 0 1 8 1 1,47 1,47 21,42 21,42 21,42 21,42 21,42 21,42 0,147 0,147 2,142 2,142 2,142 2,142 2,142 2,142
"363" 6987 2,46582984924316 2,54147696495056 3,08583354949951 3,22948741912842 2,62047147750854 2,69142913818359 2,60637950897217 2,23565173149109 0 0 0 0 0 0 0 0 15 0 20,21 20,21 20,21 20,21 20,21 9,2 11,67 11,67 2,021 2,021 2,021 2,021 2,021 0,92 1,167 1,167
"364" 7025 1,71140599250793 1,93741941452026 2,02697563171387 2,24865818023682 2,06925368309021 2,27927184104919 2,15135931968689 2,16530728340149 1 1 1 1 1 1 1 1 12 0 5,34 11,15 11,15 5,34 11,15 11,15 11,15 11,15 0,534 1,115 1,115 0,534 1,115 1,115 1,115 1,115
"365" 7043 1,34939253330231 1,6835458278656 1,69050335884094 1,76222407817841 1,77215850353241 1,95207250118256 1,94656491279602 1,70692825317383 0 0 0 0 0 0 0 0 12 0 9,2 11,15 11,15 11,15 11,15 11,15 11,15 11,15 0,92 1,115 1,115 1,115 1,115 1,115 1,115 1,115
"366" 7060 1,91800320148468 1,60943794250488 1,62151050567627 1,66087162494659 1,68254637718201 1,70880341529846 1,74589419364929 1,7609955072403 0 1 1 1 0 1 1 1 12 0 5,34 5,34 11,15 11,15 11,15 11,15 5,34 11,15 0,534 0,534 1,115 1,115 1,115 1,115 0,534 1,115
"367" 7087 0,556787133216858 1,02831590175629 1,00840604305267 0,946320474147797 1,19506812095642 1,11078608036041 1,2246994972229 1,06636333465576 0 0 0 1 1 1 0 0 11 1 10,39 10,39 10,39 10,39 11,15 11,15 11,15 20,21 1,039 1,039 1,039 1,039 1,115 1,115 1,115 2,021
"368" 7238 1,34263908863068 1,38987219333649 1,48026323318481 1,37013471126556 1,11854457855225 1,40048694610596 1,11138582229614 1,90759897232056 1 0 0 0 0 0 0 0 6 0 11,15 11,67 11,15 11,15 9,2 9,2 9,2 11,67 1,115 1,167 1,115 1,115 0,92 0,92 0,92 1,167
"369" 7279 1,32815563678741 1,34707367420197 1,38034844398499 1,35071659088135 1,43568634986877 1,58364021778107 1,25341773033142 1,58914518356323 1 1 1 1 1 1 1 1 12 1 11,15 1,47 11,15 5,34 5,34 11,15 5,34 1,47 1,115 0,147 1,115 0,534 0,534 1,115 0,534 0,147
"370" 7342 1,37605595588684 1,39022362232208 1,43932831287384 1,60478210449219 1,49017453193665 1,44053936004639 1,22264611721039 1,29629898071289 0 0 0 0 0 0 0 0 12 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 21,42 2,142 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"371" 7343 1,35147976875305 1,41718316078186 1,59951853752136 1,68388295173645 1,6817774772644 1,6801530122757 1,96735644340515 1,93448853492737 0 1 0 0 0 1 1 1 15 0 10,39 9,2 1,47 1,47 1,47 11,15 21,42 21,42 1,039 0,92 0,147 0,147 0,147 1,115 2,142 2,142
"372" 7411 1,15074801445007 1,44232213497162 0,890752851963043 1,15026819705963 1,22067284584045 0,887538850307465 1,40981447696686 1,58914518356323 1 1 1 0 0 0 1 1 12 1 11,15 5,34 11,15 10,39 10,39 10,39 9,2 21,42 1,115 0,534 1,115 1,039 1,039 1,039 0,92 2,142
"373" 7424 1,2893944978714 1,40841448307037 1,6667492389679 2,17293858528137 1,89208018779755 2,4608473777771 2,40130114555359 2,40436840057373 0 0 1 1 1 1 1 1 11 0 5,34 1,47 5,34 1,47 1,47 11,15 11,15 11,15 0,534 0,147 0,534 0,147 0,147 1,115 1,115 1,115
"374" 7429 1,93920540809631 1,30742108821869 1,42040288448334 0,556096971035004 1,40419149398804 1,74348890781403 1,47836577892303 1,46254336833954 0 1 0 0 0 0 0 0 8 0 11,15 11,15 11,15 11,15 11,15 21,42 11,15 11,15 1,115 1,115 1,115 1,115 1,115 2,142 1,115 1,115
"375" 7454 1,3812792301178 1,66027760505676 1,82835054397583 1,98011147975922 2,15396666526794 2,090975522995 2,12540698051453 2,16996312141418 0 0 0 0 0 0 0 0 15 1 11,67 9,2 9,2 21,42 9,2 9,2 9,2 21,42 1,167 0,92 0,92 2,142 0,92 0,92 0,92 2,142
"376" 7472 1,31556141376495 1,37254321575165 1,48226320743561 1,59187865257263 1,68254637718201 1,41432356834412 1,93798637390137 2,0354323387146 1 0 0 0 0 1 0 1 10 0 11,15 1,47 21,42 21,42 21,42 21,42 21,42 21,42 1,115 0,147 2,142 2,142 2,142 2,142 2,142 2,142
"377" 7474 1,33941078186035 1,93486034870148 1,21093022823334 0,93489807844162 1,65082061290741 1,79944896697998 1,9000449180603 1,95205068588257 0 1 1 1 1 1 1 1 12 1 5,34 21,42 5,34 5,34 11,15 5,34 21,42 21,42 0,534 2,142 0,534 0,534 1,115 0,534 2,142 2,142
"378" 7509 1,40717756748199 1,60943794250488 1,63492023944855 1,72541010379791 1,88037216663361 1,93589210510254 2,15135931968689 1,90759897232056 1 1 1 1 0 1 1 1 11 1 11,15 21,42 11,15 21,42 11,15 1,47 21,42 11,15 1,115 2,142 1,115 2,142 1,115 0,147 2,142 1,115
"379" 7539 1,17833602428436 1,13165211677551 1,17224276065826 1,23520374298096 1,44080436229706 1,41975688934326 1,69893717765808 1,17856502532959 0 0 1 0 1 1 1 1 12 0 11,15 21,42 10,39 10,39 10,39 10,39 10,39 10,39 1,115 2,142 1,039 1,039 1,039 1,039 1,039 1,039
"380" 7769 1,75837302207947 1,73506414890289 1,82736253738403 1,82072031497955 2,02179169654846 1,97668278217316 1,95661520957947 2,06606936454773 0 0 0 0 0 0 0 0 14 0 10,39 10,39 20,21 20,21 10,39 10,39 10,39 10,39 1,039 1,039 2,021 2,021 1,039 1,039 1,039 1,039
"381" 7783 1,41645121574402 1,22929060459137 1,44079279899597 2,40562343597412 2,02829217910767 1,11416256427765 1,49519538879395 1,51503717899323 0 0 0 0 0 0 0 0 12 0 10,39 21,42 20,21 20,21 10,39 5,34 10,39 10,39 1,039 2,142 2,021 2,021 1,039 0,534 1,039 1,039
"382" 7784 1,7941392660141 2,93746328353882 3,47270679473877 2,97051024436951 3,7774920463562 4,05185985565186 3,29290914535522 3,09630417823792 0 0 0 0 0 0 0 0 11 0 10,39 20,21 11,67 20,21 11,67 11,67 20,21 11,67 1,039 2,021 1,167 2,021 1,167 1,167 2,021 1,167
"383" 7801 0,904074013233185 1,18744349479675 0,853707253932953 1,69510471820831 1,14034986495972 1,03507423400879 1,49457979202271 1,43279910087585 0 0 1 0 1 0 0 0 13 1 10,39 10,39 10,39 10,39 11,67 5,34 20,21 20,21 1,039 1,039 1,039 1,039 1,167 0,534 2,021 2,021
"384" 7824 1,74591481685638 1,50967335700989 1,57272028923035 1,23008871078491 1,93922340869904 2,00211024284363 2,03357625007629 2,10425353050232 1 0 0 0 0 0 0 0 12 0 11,15 11,15 11,15 21,42 20,21 20,21 21,42 20,21 1,115 1,115 1,115 2,142 2,021 2,021 2,142 2,021
"385" 7874 2,20595526695251 2,07727003097534 2,34308934211731 2,26700735092163 2,33584761619568 2,3599157333374 2,54440188407898 2,27424788475037 0 0 0 0 0 0 0 0 15 0 9,2 9,2 9,2 9,2 20,21 20,21 9,2 9,2 0,92 0,92 0,92 0,92 2,021 2,021 0,92 0,92
"386" 7887 1,47608256340027 2,20080232620239 0,958227932453156 1,96557366847992 1,63695168495178 1,64990890026093 1,9433114528656 2,01708316802979 0 1 0 0 0 0 0 0 12 0 20,21 1,47 20,21 11,67 11,67 11,67 11,67 1,47 2,021 0,147 2,021 1,167 1,167 1,167 1,167 0,147
"387" 7923 2,22218203544617 2,24431610107422 2,16050696372986 2,21091794967651 2,34394478797913 2,41654944419861 2,41087055206299 2,35751581192017 0 1 1 1 1 1 1 1 12 1 10,39 10,39 10,39 10,39 10,39 10,39 10,39 10,39 1,039 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"388" 7926 1,84125173091888 1,75253880023956 1,81566655635834 1,84319317340851 1,8003294467926 1,76596176624298 1,85125470161438 1,73372638225555 1 1 1 1 1 0 1 1 12 0 10,39 10,39 10,39 10,39 10,39 10,39 10,39 10,39 1,039 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"389" 8021 1,39648604393005 1,58333921432495 1,91631007194519 1,89948177337646 2,15708518028259 2,2077944278717 2,30070185661316 2,68227791786194 0 0 0 0 0 0 0 0 15 0 9,2 20,21 9,2 9,2 20,21 20,21 20,21 20,21 0,92 2,021 0,92 0,92 2,021 2,021 2,021 2,021
"390" 8087 2,03578615188599 1,90668940544128 2,21585702896118 0,385256886482239 1,44872093200684 1,77239263057709 1,36438238620758 1,60464942455292 0 0 0 0 0 0 0 0 12 0 9,2 9,2 9,2 21,42 9,2 9,2 9,2 9,2 0,92 0,92 0,92 2,142 0,92 0,92 0,92 0,92
"391" 8089 1,57902777194977 1,62470543384552 1,72972404956818 1,76584362983704 1,29098415374756 -0,889556348323822 1,8706728219986 2,08992052078247 0 0 0 0 0 0 0 0 12 0 1,47 9,2 20,21 1,47 11,67 11,67 9,2 9,2 0,147 0,92 2,021 0,147 1,167 1,167 0,92 0,92
"392" 8090 1,73568165302277 1,57407081127167 1,4415956735611 2,54725575447083 2,99147272109985 3,01144361495972 3,09927463531494 3,09666156768799 0 0 0 0 0 0 0 0 14 0 1,47 1,47 20,21 11,67 11,67 11,67 11,67 20,21 0,147 0,147 2,021 1,167 1,167 1,167 1,167 2,021
"393" 8096 1,694859623909 1,73254764080048 1,46959662437439 1,59187865257263 1,74317097663879 1,58178091049194 1,12036716938019 1,62168562412262 1 0 0 0 0 0 0 0 6 0 10,39 10,39 10,39 10,39 10,39 10,39 20,21 10,39 1,039 1,039 1,039 1,039 1,039 1,039 2,021 1,039
"394" 8106 1,58796179294586 1,5488133430481 1,55053246021271 1,3949499130249 1,47490704059601 1,3799147605896 1,43622016906738 1,65800070762634 1 0 0 0 0 0 0 0 8 0 11,15 11,15 21,42 11,15 21,42 21,42 11,15 21,42 1,115 1,115 2,142 1,115 2,142 2,142 1,115 2,142
"395" 8107 1,10667157173157 1,24171316623688 1,41956913471222 1,59187865257263 1,58490788936615 1,51464736461639 1,4072265625 1,70780277252197 0 0 0 0 0 0 0 0 3 0 21,42 11,15 11,15 11,15 11,15 11,15 11,15 11,15 2,142 1,115 1,115 1,115 1,115 1,115 1,115 1,115
"396" 8142 1,23875892162323 1,3862943649292 1,45899152755737 1,35071659088135 1,35712397098541 1,45396244525909 1,40628719329834 1,35275638103485 0 0 0 0 0 0 0 0 11 0 1,47 1,47 1,47 1,47 1,47 1,47 1,47 20,21 0,147 0,147 0,147 0,147 0,147 0,147 0,147 2,021
"397" 8168 1,91451275348663 1,84305274486542 1,71512532234192 1,39800548553467 1,68254637718201 1,87132227420807 1,9527941942215 2,37043237686157 1 1 1 1 1 1 0 1 11 0 1,47 1,47 11,15 21,42 21,42 11,15 11,15 11,15 0,147 0,147 1,115 2,142 2,142 1,115 1,115 1,115
"398" 8173 1,44799959659576 1,34707367420197 1,58962774276733 1,6449601650238 1,47490704059601 1,49152493476868 1,56357264518738 1,41077625751495 0 0 0 0 0 0 0 0 8 0 10,39 10,39 10,39 10,39 10,39 10,39 10,39 10,39 1,039 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"399" 8203 2,23826146125793 2,28488540649414 2,06214213371277 2,26902556419373 0,783714890480042 3,23967885971069 2,39760422706604 3,22194051742554 0 0 0 0 0 0 0 0 14 0 11,15 11,15 1,47 1,47 9,2 20,21 20,21 20,21 1,115 1,115 0,147 0,147 0,92 2,021 2,021 2,021
"400" 8211 0,424667030572891 1,44238388538361 1,43359565734863 1,39614188671112 1,42118167877197 1,38412523269653 1,30965745449066 0,971664369106293 1 0 0 0 1 1 1 0 8 0 11,15 11,15 5,34 10,39 10,39 5,34 5,34 5,34 1,115 1,115 0,534 1,039 1,039 0,534 0,534 0,534
"401" 8224 1,95079302787781 1,91541314125061 1,93893456459045 2,1548285484314 1,17944276332855 1,39722049236298 1,81219255924225 2,07251238822937 0 0 0 0 0 0 1 1 12 1 11,15 11,15 21,42 11,15 5,34 21,42 21,42 21,42 1,115 1,115 2,142 1,115 0,534 2,142 2,142 2,142
"402" 8272 1,82475185394287 1,97122800350189 2,33306217193604 2,24865818023682 2,1351203918457 2,36872482299805 2,34865736961365 2,34426999092102 0 1 1 1 1 1 1 0 10 0 11,15 21,42 21,42 21,42 21,42 11,15 21,42 21,42 1,115 2,142 2,142 2,142 2,142 1,115 2,142 2,142
"403" 8300 1,44285821914673 1,42081189155579 1,69050335884094 1,64744853973389 1,95448005199432 1,87132227420807 2,00598835945129 1,6737961769104 0 0 0 1 1 0 1 1 12 0 9,2 9,2 9,2 9,2 9,2 9,2 9,2 9,2 0,92 0,92 0,92 0,92 0,92 0,92 0,92 0,92
"404" 8304 1,77935671806335 1,69929420948029 1,63725888729095 1,6682516336441 1,68254637718201 1,59688544273376 1,68217837810516 1,83426761627197 0 0 0 0 0 0 0 1 12 0 11,15 11,15 11,15 11,15 11,15 20,21 9,15 20,21 1,115 1,115 1,115 1,115 1,115 2,021 0,915 2,021
"405" 8364 1,41516637802124 1,55700194835663 2,057612657547 1,35178554058075 1,38789558410645 1,42592227458954 1,52066683769226 1,52460670471191 0 0 0 0 1 0 0 0 11 0 11,15 21,42 11,15 21,42 11,15 5,34 5,34 5,34 1,115 2,142 1,115 2,142 1,115 0,534 0,534 0,534
"406" 8370 1,96430778503418 2,03017044067383 2,07349562644958 2,04386377334595 2,0880115032196 2,13368654251099 2,11361908912659 1,95205068588257 0 1 1 0 1 1 0 1 12 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 21,42 2,142 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"407" 8381 1,02786636352539 0,984168171882629 1,45647251605988 1,33371460437775 1,41755568981171 1,55720698833466 1,64318144321442 1,95071613788605 0 1 0 0 0 0 0 0 10 0 5,34 5,34 1,47 11,15 11,15 11,67 11,67 11,15 0,534 0,534 0,147 1,115 1,115 1,167 1,167 1,115
"408" 8388 1,3912467956543 1,49430394172668 1,44074440002441 1,40025293827057 1,47458863258362 1,40629065036774 1,46325552463531 1,56780731678009 0 0 0 0 0 0 0 0 8 0 11,15 21,42 11,15 11,15 11,15 9,15 9,15 21,42 1,115 2,142 1,115 1,115 1,115 0,915 0,915 2,142
"409" 8406 1,29339110851288 1,60943794250488 1,46735978126526 1,54777753353119 1,61131882667542 1,57695126533508 1,70622897148132 1,70692825317383 1 0 0 0 0 0 0 0 8 0 9,15 5,34 11,15 11,15 21,42 21,42 11,15 21,42 0,915 0,534 1,115 1,115 2,142 2,142 1,115 2,142
"410" 8415 1,17240953445435 0,426944136619568 1,51001501083374 -0,0695493817329407 1,82772839069366 1,79336071014404 1,99101662635803 1,95205068588257 0 1 0 1 1 1 1 1 10 1 9,15 11,15 11,15 21,42 10,39 10,39 11,15 11,15 0,915 1,115 1,115 2,142 1,039 1,039 1,115 1,115
"411" 8496 1,35181570053101 1,19625079631805 0,641162097454071 1,11614441871643 0,989399194717407 1,1373530626297 1,05274701118469 1,21445178985596 0 0 0 0 0 0 0 0 12 1 5,34 1,47 1,47 11,67 11,67 5,34 11,67 11,67 0,534 0,147 0,147 1,167 1,167 0,534 1,167 1,167
"412" 8501 0,962491750717163 1,03412961959839 0,854255318641663 1,09168636798859 0,855867803096771 0,821500182151794 0,934964001178741 1,01378107070923 0 1 1 1 0 0 1 0 10 1 1,47 10,39 10,39 10,39 10,39 10,39 10,39 10,39 0,147 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"413" 8518 1,85612773895264 2,18061184883118 2,42665195465088 2,37279367446899 2,70357251167297 2,92190003395081 2,16491222381592 1,88679122924805 1 1 1 1 1 1 0 0 12 0 21,42 11,15 21,42 9,2 21,42 11,15 21,42 21,42 2,142 1,115 2,142 0,92 2,142 1,115 2,142 2,142
"414" 8520 0,554400265216827 1,11596190929413 1,31536996364594 1,25990378856659 1,29649937152863 -1,15518164634705 1,28834760189056 1,36600160598755 0 1 0 0 0 0 0 0 15 0 9,2 11,15 11,67 11,67 20,21 11,67 20,21 5,34 0,92 1,115 1,167 1,167 2,021 1,167 2,021 0,534
"415" 8524 1,19825887680054 1,52939522266388 1,52678322792053 1,49715149402618 1,51412773132324 1,72822141647339 -0,699791729450226 1,58063447475433 0 0 1 1 1 1 1 1 11 0 21,42 5,34 5,34 5,34 10,39 21,42 21,42 5,34 2,142 0,534 0,534 0,534 1,039 2,142 2,142 0,534
"416" 8548 1,1947420835495 1,18335354328156 1,13769769668579 1,36703729629517 1,34439396858215 1,53226399421692 1,19279313087463 1,0678483247757 0 0 0 0 0 0 0 0 8 0 10,39 10,39 11,15 11,15 11,15 11,15 11,15 11,15 1,039 1,039 1,115 1,115 1,115 1,115 1,115 1,115
"417" 8556 1,63804316520691 1,78304755687714 1,63851320743561 1,77087247371674 1,97313117980957 2,02214527130127 1,92375028133392 2,0354323387146 0 0 0 0 0 0 0 0 11 0 11,15 11,15 10,39 10,39 21,42 10,39 21,42 10,39 1,115 1,115 1,039 1,039 2,142 1,039 2,142 1,039
"418" 8564 0,80918675661087 1,26369202136993 1,35456430912018 1,47051787376404 1,36368143558502 1,81957125663757 1,53700566291809 1,52460670471191 0 0 0 0 0 0 0 0 11 0 11,67 11,15 11,15 11,15 11,15 11,15 5,34 1,47 1,167 1,115 1,115 1,115 1,115 1,115 0,534 0,147
"419" 8581 1,2277090549469 1,1678284406662 0,708450496196747 0,961501121520996 0,674097299575806 0,984301924705505 0,727324604988098 0,749015867710114 0 0 0 0 0 0 0 0 12 1 10,39 10,39 10,39 10,39 10,39 10,39 11,15 11,15 1,039 1,039 1,039 1,039 1,039 1,039 1,115 1,115
"420" 8586 -0,764880895614624 1,64951610565186 1,87282490730286 1,61337506771088 1,62798297405243 1,64817869663239 1,79681956768036 1,67623019218445 0 0 0 0 0 0 0 0 12 1 11,15 11,15 11,15 11,15 5,34 11,15 11,15 5,34 1,115 1,115 1,115 1,115 0,534 1,115 1,115 0,534
"421" 8587 0,992074072360992 0,898236095905304 0,969990789890289 0,80400425195694 1,30552339553833 1,4766252040863 -0,981204211711884 0,791118383407593 1 0 0 0 0 1 0 0 11 1 11,15 10,39 10,39 10,39 5,34 11,15 11,15 11,15 1,115 1,039 1,039 1,039 0,534 1,115 1,115 1,115
"422" 8597 1,52112185955048 1,13497996330261 1,75504183769226 1,7860347032547 1,85439658164978 1,92011249065399 1,94656491279602 1,95205068588257 1 1 1 1 1 1 1 1 10 1 10,39 11,15 11,15 11,15 11,15 11,15 11,15 21,42 1,039 1,115 1,115 1,115 1,115 1,115 1,115 2,142
"423" 8656 1,22485601902008 1,35673558712006 1,5373569726944 1,74919497966766 1,66767776012421 1,49512755870819 1,23554944992065 0,823379278182983 0 0 0 0 1 0 0 0 12 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 9,2 2,142 2,142 2,142 2,142 2,142 2,142 2,142 0,92
"424" 8722 1,70079433917999 1,55024909973145 1,67974412441254 1,7860347032547 1,68254637718201 1,6228609085083 1,85578989982605 1,68899059295654 0 0 0 0 0 0 0 0 12 0 11,15 21,42 21,42 21,42 21,42 21,42 11,15 11,15 1,115 2,142 2,142 2,142 2,142 2,142 1,115 1,115
"425" 8743 1,61563658714294 1,98000764846802 1,84427297115326 1,62210774421692 1,80129146575928 1,5861564874649 1,54753065109253 1,54658555984497 0 0 0 0 0 0 0 0 12 0 10,39 21,42 5,34 11,15 5,34 21,42 11,15 21,42 1,039 2,142 0,534 1,115 0,534 2,142 1,115 2,142
"426" 8749 1,65919554233551 1,3259311914444 1,57190001010895 1,43772804737091 1,5157630443573 1,43281733989716 1,5296710729599 1,74711000919342 0 0 0 0 0 0 0 0 8 1 11,15 21,42 21,42 5,34 21,42 11,15 11,15 21,42 1,115 2,142 2,142 0,534 2,142 1,115 1,115 2,142
"427" 8758 1,42552673816681 1,19830703735352 1,52072501182556 1,9945832490921 1,7099791765213 1,82994699478149 2,45720863342285 1,5695013999939 0 0 0 0 0 0 0 0 12 0 11,15 5,34 5,34 11,15 11,15 11,15 11,15 11,15 1,115 0,534 0,534 1,115 1,115 1,115 1,115 1,115
"428" 8796 1,00749838352203 2,06597328186035 2,19799017906189 2,29792928695679 2,17118406295776 2,24073195457458 2,22755026817322 2,22096419334412 1 1 1 1 1 1 1 1 13 0 5,34 5,34 1,47 5,34 5,34 5,34 5,34 5,34 0,534 0,534 0,147 0,534 0,534 0,534 0,534 0,534
"429" 8838 1,53136217594147 1,67731535434723 1,24087738990784 1,48276555538177 1,2106214761734 1,6338586807251 1,75694406032562 1,86107897758484 0 0 0 0 0 0 0 0 12 0 10,39 10,39 10,39 10,39 10,39 10,39 10,39 10,39 1,039 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"430" 8842 1,2442741394043 0,835286974906921 1,17967772483826 1,24367487430573 1,67536067962646 1,63375341892242 1,5938857793808 1,53785192966461 0 0 0 0 0 0 0 0 11 0 5,34 1,47 11,15 5,34 1,47 11,15 5,34 5,34 0,534 0,147 1,115 0,534 0,147 1,115 0,534 0,534
"431" 8846 1,29717671871185 1,32687091827393 1,28103017807007 1,34259283542633 1,33476042747498 1,48914134502411 1,76032471656799 1,62770318984985 1 1 1 1 1 1 1 1 12 0 10,39 10,39 10,39 10,39 10,39 9,2 9,2 1,47 1,039 1,039 1,039 1,039 1,039 0,92 0,92 0,147
"432" 8860 1,23064529895782 1,32687091827393 1,28512477874756 1,16946399211884 1,22664284706116 1,27348530292511 1,26246762275696 1,11914157867432 1 1 0 0 0 0 1 0 13 0 10,39 11,67 11,67 11,67 5,34 11,67 5,34 11,67 1,039 1,167 1,167 1,167 0,534 1,167 0,534 1,167
"433" 8862 1,26627969741821 1,39778590202332 1,50492072105408 1,51777076721191 1,50988674163818 1,88803791999817 1,76363301277161 1,89233148097992 0 0 0 0 0 0 0 0 13 0 11,67 11,67 20,21 11,67 20,21 20,21 20,21 20,21 1,167 1,167 2,021 1,167 2,021 2,021 2,021 2,021
"434" 8880 2,05892443656921 2,29249691963196 2,29898548126221 2,4020471572876 2,39096450805664 2,40650391578674 2,51908421516418 2,52485394477844 0 0 1 1 1 1 1 1 12 0 1,47 21,42 21,42 21,42 21,42 21,42 21,42 21,42 0,147 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"435" 8886 1,42942821979523 1,44238388538361 1,5792738199234 1,4905731678009 1,78885698318481 1,60226571559906 1,49803245067596 2,11871290206909 0 0 0 0 0 0 0 0 12 0 21,42 21,42 21,42 1,47 20,21 20,21 21,42 21,42 2,142 2,142 2,142 0,147 2,021 2,021 2,142 2,142
"436" 8903 0,981671690940857 -0,220918849110603 1,18546366691589 1,39691293239594 1,30785298347473 1,65271389484406 1,15810751914978 0,45951709151268 0 0 0 0 0 0 0 0 11 0 10,39 10,39 9,2 5,34 9,2 10,39 10,39 9,2 1,039 1,039 0,92 0,534 0,92 1,039 1,039 0,92
"437" 8908 1,24118292331696 1,27141404151917 1,42365443706512 1,16025054454803 1,22811675071716 1,38384401798248 1,14998209476471 1,15688192844391 1 1 0 0 0 0 1 1 12 0 5,34 11,15 5,34 20,21 20,21 20,21 20,21 20,21 0,534 1,115 0,534 2,021 2,021 2,021 2,021 2,021
"438" 8911 1,04752194881439 1,12393009662628 1,06189465522766 0,926902413368225 1,05002379417419 1,07281458377838 1,1172856092453 1,11914157867432 0 1 1 0 1 0 1 0 12 0 21,42 21,42 21,42 21,42 9,2 21,42 21,42 21,42 2,142 2,142 2,142 2,142 0,92 2,142 2,142 2,142
"439" 8917 1,55603396892548 2,00053310394287 1,58591890335083 1,74036622047424 1,86626756191254 2,13368654251099 2,15477705001831 1,93965780735016 0 0 0 0 0 0 0 0 11 0 11,15 11,15 11,15 11,15 11,15 11,15 21,42 11,15 1,115 1,115 1,115 1,115 1,115 1,115 2,142 1,115
